sno,district,mandal,village,lat_gis,long_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
16,KHAMMAM,Kusumanchi,Kusumanchi,79.96,17.22,158,Post-monsoon 2021,8.55,2013,1288,40,330,420,0.51,27,41,82,12,144,117,840,1.23,C3S1,-9.40,P.S.
17,KHAMMAM,Madhira,Madhira,80.37,16.92,,Post-monsoon 2021,8.20,1290,826,0,220,250,0.56,117,13,68,5,120,58,540,1.27,C3S1,-6.40,P.S.
18,KHAMMAM,Madhira,Nidhanapuram,80.42,16.92,,Post-monsoon 2021,7.87,1626,1041,0,160,380,1.25,47,76,132,38,112,53,500,2.57,C3S1,-6.80,P.S.
19,KHAMMAM,Mudigonda,Banapuram,80.12,17.06,,Post-monsoon 2021,7.84,944,604,0,280,140,0.90,20,21,55,3,56,63,400,1.19,C3S1,-2.40,P.S.
20,KHAMMAM,Mudigonda,Mudigonda,80.10,17.19,52,Post-monsoon 2021,7.62,769,492,0,200,100,0.72,13,15,57,2,72,15,240,1.59,C3S1,-0.80,P.S.
21,KHAMMAM,Nelakondapalli,Bodulabanda,80.02,17.09,,Post-monsoon 2021,8.06,869,556,0,280,130,1.73,5,23,105,7,24,49,260,2.83,C3S1,0.40,P.S.
22,KHAMMAM,Nelakondapalli,Buddaram,80.06,17.02,,Post-monsoon 2021,7.93,980,627,0,340,110,0.74,43,2,60,6,40,73,400,1.30,C3S1,-1.20,P.S.
23,KHAMMAM,Penuballi,Lankapalli,80.74,17.20,,Post-monsoon 2021,8.40,1285,822,30,310,190,0.64,7,33,112,6,64,58,400,2.44,C3S1,-1.20,P.S.
24,KHAMMAM,Penuballi,Lingagudem,80.66,17.26,70,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,KHAMMAM,Penuballi,Penuballi,80.67,17.21,,Post-monsoon 2021,8.51,1075,688,40,220,190,0.81,12,34,108,2,80,34,340,2.55,C3S1,-1.60,P.S.
26,KHAMMAM,Penuballi,Tallapenta,80.62,17.23,,Post-monsoon 2021,8.76,4693,3004,50,910,950,1.28,10,66,630,8,48,229,1060,8.41,C4S3,-1.99,P.S.
27,KHAMMAM,Raghundhapalem,Erlapudi,80.27,17.32,,Post-monsoon 2021,8.07,1426,913,0,200,270,0.32,96,51,180,18,48,44,300,4.52,C3S1,-2.00,P.S.
28,KHAMMAM,Sathupalli,Cherukupalli,80.78,17.26,,Post-monsoon 2021,8.41,450,288,30,120,40,0.44,0.70,8,33,6,32,15,140,1.21,C2S1,0.20,P.S.
29,KHAMMAM,Sathupalli,Prakashnagar,80.89,17.19,98,Post-monsoon 2021,8.62,2719,1740,40,530,510,0.43,4,67,305,36,48,146,720,4.94,C4S1,-3.00,P.S.
30,KHAMMAM,Singareni,Madharam,80.23,17.54,,Post-monsoon 2021,8.42,589,377,20,130,100,0.89,46,9,34,7,40,39,260,0.92,C2S1,-2.20,P.S.
31,KHAMMAM,Thallada,Anjanapuram,80.46,17.21,22,Post-monsoon 2021,7.83,2139,1369,0,250,400,1.17,117,91,155,7,160,68,680,2.58,C3S1,-8.60,P.S.
32,KHAMMAM,Thallada,Laxmipuram,80.48,17.17,,Post-monsoon 2021,7.96,1826,1169,0,310,270,0.88,189,71,87,12,120,102,720,1.41,C3S1,-8.20,P.S.
33,KHAMMAM,Thirumalayapalem,Kakaravai,79.84,17.31,,Post-monsoon 2021,8.44,1029,659,30,240,160,0.42,10,19,57,27,96,29,360,1.30,C3S1,-1.80,P.S.
34,KHAMMAM,Thirumalayapalem,Tippareddigudem,79.98,17.37,,Post-monsoon 2021,8.52,1230,787,40,280,190,1.06,2,32,99,9,80,49,400,2.16,C3S1,-1.60,P.S.
35,KHAMMAM,Thirumalayapalem,Bachode,79.90,17.30,159,Post-monsoon 2021,8.57,914,585,50,280,80,0.59,0.21,23,55,7,40,58,340,1.30,C3S1,-0.20,P.S.
36,KHAMMAM,Thirumalayapalem,Tirumalayapalem,80.05,17.32,82,Post-monsoon 2021,8.18,1526,977,0,440,200,0.67,31,40,99,106,168,5,440,2.06,C3S1,0.00,P.S.
37,KHAMMAM,Vemsur,Vemsur,80.81,17.14,76,Post-monsoon 2021,9.13,3790,2426,50,1000,420,2.30,1.45,109,800,32,16,19,120,31.76,C4S1,18.60,U.S.
38,KHAMMAM,Vemsur,Kallurigudem,80.75,17.11,,Post-monsoon 2021,8.74,1010,646,50,311,80,0.47,13,18,76,18,64,39,320,1.84,C3S1,0.82,P.S.
39,KHAMMAM,Vemsur,Kandukuru,80.84,17.07,,Post-monsoon 2021,8.61,769,492,30,170,100,1.07,3,27,61,2,32,39,240,1.71,C3S1,-0.80,P.S.
40,KHAMMAM,Wyra,Siripuram,80.48,16.86,52,Post-monsoon 2021,8.05,1699,1087,0,350,220,0.94,104,68,188,9,56,63,400,4.09,C3S1,-1.00,P.S.
41,KHAMMAM,Yerrupalem,Banigandlapadu,80.48,16.86,,Post-monsoon 2021,8.42,989,633,30,230,160,0.37,43,20,88,27,112,10,320,2.14,C3S1,-1.20,P.S.
42,KHAMMAM,Yerrupalem,Bheemavaram,80.51,16.94,,Post-monsoon 2021,8.03,689,441,0,240,100,0.54,1.0,3,40,4,96,15,300,1.00,C2S1,-1.20,P.S.
1,KUMURAM BHEEM,Asifabad,Asifabad,79.29,19.36,213,Post-monsoon 2021,7.93,794,508,0,130,170,1.09,2.8,22,67,2,32,44,260,1.81,C3S1,-2.598519737,P.S.
2,KUMURAM BHEEM,Asifabad,Kommuguda,79.25,19.39,237,Post-monsoon 2021,7.96,932,596,0,60,120,1.35,56.0,39,61,2,16,73,340,1.44,C3S1,-5.597532895,P.S.
3,KUMURAM BHEEM,Bejjur,Bejjur,79.86,19.36,129,Post-monsoon 2021,8.31,1566,1002,10,180,370,2.59,0.8,56,163,3,56,73,440,3.38,C3S1,-4.997532895,P.S.
4,KUMURAM BHEEM,Bejjur,Rebbana,79.75,19.40,164,Post-monsoon 2021,8.12,1292,827,0,110,90,0.82,106.7,38,96,2,24,97,460,1.95,C3S1,-6.996710526,P.S.
5,KUMURAM BHEEM,Dahegaon,Dahegaon,79.70,19.25,134,Post-monsoon 2021,7.99,1672,1070,0,190,390,1.67,4.6,80,181,7,24,97,460,3.67,C3S1,-5.396710526,P.S.
6,KUMURAM BHEEM,Jainoor,Rasimetta,79.00,19.40,394,Post-monsoon 2021,8.32,604,387,10,100,60,1.16,22.5,24,36,5,40,29,220,1.06,C2S1,-2.199013158,P.S.
7,KUMURAM BHEEM,Kagaznagar,Jambugaon,79.58,19.33,166,Post-monsoon 2021,7.93,121,77,0,20,10,0.09,9.1,3,13,1,8,5,40,0.89,C1S1,-0.399835526,P.S.
